study_id,kikm_uri,variable,variable_label,type
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SATRLCHD,PROBIT II-Marital status and family relationships Satisfaction with child,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SATRLHUS,PROBIT II-Marital status and family relationships Satisfaction with husband,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SATRLMTH,PROBIT II-Marital status and family relationships Satisfaction with experience as mother,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQCPP,PROBIT II-Child Behavior Questionnaire-SDQ-Parent Version SDQ Conduct Problems Scale (Parent),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQCPT,PROBIT II-Child Behavior Questionnaire-SDQ-Teacher Version SDQ Conduct Problems Scale (Teacher),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQEMP,PROBIT II-Child Behavior Questionnaire-SDQ-Parent Version SDQ Emotional Problems Scale (Parent),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQEMT,PROBIT II-Child Behavior Questionnaire-SDQ-Teacher Version SDQ Emotional Problems Scale (Teacher),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQHAP,PROBIT II-Child Behavior Questionnaire-SDQ-Parent Version SDQ Hyperactivity Scale (Parent),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQHAT,PROBIT II-Child Behavior Questionnaire-SDQ-Teacher Version SDQ Hyperactivity Scale (Teacher),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQIMP,PROBIT II-Child Behavior Questionnaire-SDQ-Parent Version SDQ Impact Scale (Parent),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQIMT,PROBIT II-Child Behavior Questionnaire-SDQ-Teacher Version SDQ Impact Scale (Teacher),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQPPP,PROBIT II-Child Behavior Questionnaire-SDQ-Parent Version SDQ Peer Problems Scale (Parent),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQPPT,PROBIT II-Child Behavior Questionnaire-SDQ-Teacher Version SDQ Peer Problems Scale (Teacher),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQPSP,PROBIT II-Child Behavior Questionnaire-SDQ-Parent Version SDQ Prosocial Scale (Parent),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQPST,PROBIT II-Child Behavior Questionnaire-SDQ-Teacher Version SDQ Prosocial Scale (Teacher),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQTDP,PROBIT II-Child Behavior Questionnaire-SDQ-Parent Version SDQ Total Difficulties Score (Parent),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SDQTDT,PROBIT II-Child Behavior Questionnaire-SDQ-Teacher Version SDQ Total Difficulties Score (Teacher),time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASIBR,PROBIT II-WASI WASI Block Design Score - Raw,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASIFIQ,PROBIT II-WASI Derived WASI Full IQ,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASIMR,PROBIT II-WASI WASI Matrix Reasoning Score - Raw,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASIPIQ,PROBIT II-WASI Derived WASI Performance IQ,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASISR,PROBIT II-WASI WASI Similarities Score - Raw,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASIVIQ,PROBIT II-WASI Derived WASI Verbal IQ,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WASIVR,PROBIT II-WASI WASI Vocabulary Score - Raw,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD001,PROBIT II-WASI WASI Block design #1,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD002,PROBIT II-WASI WASI Block design #2,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD003,PROBIT II-WASI WASI Block design #3,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD004,PROBIT II-WASI WASI Block design #4,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD005,PROBIT II-WASI WASI Block design #5,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD006,PROBIT II-WASI WASI Block design #6,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD007,PROBIT II-WASI WASI Block design #7,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD008,PROBIT II-WASI WASI Block design #8,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD009,PROBIT II-WASI WASI Block design #9,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD010,PROBIT II-WASI WASI Block design #10,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD011,PROBIT II-WASI WASI Block design #11,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD012,PROBIT II-WASI WASI Block design #12,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WBD013,PROBIT II-WASI WASI Block design #13,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR001,PROBIT II-WASI WASI Matrix Reasoning-#1,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR002,PROBIT II-WASI WASI Matrix Reasoning-#2,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR003,PROBIT II-WASI WASI Matrix Reasoning-#3,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR004,PROBIT II-WASI WASI Matrix Reasoning-#4,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR005,PROBIT II-WASI WASI Matrix Reasoning-#5,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR006,PROBIT II-WASI WASI Matrix Reasoning-#6,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR007,PROBIT II-WASI WASI Matrix Reasoning-#7,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR008,PROBIT II-WASI WASI Matrix Reasoning-#8,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR009,PROBIT II-WASI WASI Matrix Reasoning-#9,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR010,PROBIT II-WASI WASI Matrix Reasoning-#10,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR011,PROBIT II-WASI WASI Matrix Reasoning-#11,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR012,PROBIT II-WASI WASI Matrix Reasoning-#12,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR013,PROBIT II-WASI WASI Matrix Reasoning-#13,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR014,PROBIT II-WASI WASI Matrix Reasoning-#14,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR015,PROBIT II-WASI WASI Matrix Reasoning-#15,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR016,PROBIT II-WASI WASI Matrix Reasoning-#16,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR017,PROBIT II-WASI WASI Matrix Reasoning-#17,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR018,PROBIT II-WASI WASI Matrix Reasoning-#18,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR019,PROBIT II-WASI WASI Matrix Reasoning-#19,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR020,PROBIT II-WASI WASI Matrix Reasoning-#20,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR021,PROBIT II-WASI WASI Matrix Reasoning-#21,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR022,PROBIT II-WASI WASI Matrix Reasoning-#22,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR023,PROBIT II-WASI WASI Matrix Reasoning-#23,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR024,PROBIT II-WASI WASI Matrix Reasoning-#24,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR025,PROBIT II-WASI WASI Matrix Reasoning-#25,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR026,PROBIT II-WASI WASI Matrix Reasoning-#26,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR027,PROBIT II-WASI WASI Matrix Reasoning-#27,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WMR028,PROBIT II-WASI WASI Matrix Reasoning-#28,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR001,PROBIT II-WASI WASI Similarities-Four wheeled,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR002,PROBIT II-WASI WASI Similarities-Dining items,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR003,PROBIT II-WASI WASI Similarities-Clothing,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR004,PROBIT II-WASI WASI Similarities-Fruits,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR005,PROBIT II-WASI WASI Similarities-Red blue,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR006,PROBIT II-WASI WASI Similarities-Circle square,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR007,PROBIT II-WASI WASI Similarities-Grape strawberries,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR008,PROBIT II-WASI WASI Similarities-Cow bear,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR009,PROBIT II-WASI WASI Similarities-Plane bus,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR010,PROBIT II-WASI WASI Similarities-Shirt jacket,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR011,PROBIT II-WASI WASI Similarities-Pencil pen,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR012,PROBIT II-WASI WASI Similarities-Bowl plate,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR013,PROBIT II-WASI WASI Similarities-Love hate,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR014,PROBIT II-WASI WASI Similarities-TV newspaper,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR015,PROBIT II-WASI WASI Similarities-Smooth rough,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR016,PROBIT II-WASI WASI Similarities-Shoulder ankle,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR017,PROBIT II-WASI WASI Similarities-Sit run,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR018,PROBIT II-WASI WASI Similarities-Child adult,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR019,PROBIT II-WASI WASI Similarities-Stream cloud,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WSR020,PROBIT II-WASI WASI Similarities-Bird flower,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR001,PROBIT II-WASI WASI Vocabulary-Fish,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR002,PROBIT II-WASI WASI Vocabulary-Shovel,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR003,PROBIT II-WASI WASI Vocabulary-Map,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR004,PROBIT II-WASI WASI Vocabulary-Shell,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR005,PROBIT II-WASI WASI Vocabulary-Shirt,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR006,PROBIT II-WASI WASI Vocabulary-Shoe,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR007,PROBIT II-WASI WASI Vocabulary-Flashlight,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR008,PROBIT II-WASI WASI Vocabulary-Car,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR009,PROBIT II-WASI WASI Vocabulary-Bird,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR010,PROBIT II-WASI WASI Vocabulary-Calendar,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR011,PROBIT II-WASI WASI Vocabulary-Number,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR012,PROBIT II-WASI WASI Vocabulary-Bell,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR013,PROBIT II-WASI WASI Vocabulary-Lunch,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR014,PROBIT II-WASI WASI Vocabulary-Police,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR015,PROBIT II-WASI WASI Vocabulary-Vacation,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR016,PROBIT II-WASI WASI Vocabulary-Pet,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR017,PROBIT II-WASI WASI Vocabulary-Balloon,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR018,PROBIT II-WASI WASI Vocabulary-Transform,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR019,PROBIT II-WASI WASI Vocabulary-Alligator,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR020,PROBIT II-WASI WASI Vocabulary-Cart,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR021,PROBIT II-WASI WASI Vocabulary-Blame,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR022,PROBIT II-WASI WASI Vocabulary-Dance,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR023,PROBIT II-WASI WASI Vocabulary-Purpose,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR024,PROBIT II-WASI WASI Vocabulary-Entertain,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR025,PROBIT II-WASI WASI Vocabulary-Famous,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR026,PROBIT II-WASI WASI Vocabulary-Reveal,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR027,PROBIT II-WASI WASI Vocabulary-Decade,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR028,PROBIT II-WASI WASI Vocabulary-Tradition,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR029,PROBIT II-WASI WASI Vocabulary-Rejoice,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,WVR030,PROBIT II-WASI WASI Vocabulary-Rejoice,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MAGE,Maternal age at birth of child (yrs),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MHTCM,Maternal height (cm),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MWTKG,Maternal weight (kg),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MBMI,Maternal BMI (kg/m**2),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MMARITN,Mothers marital status (num),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MMARIT,Mothers marital status,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MEDUCYRS,"Mother, years of education",subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MWORK,Mother type or work,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FAGE,Fathers age at birth of child (yrs),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FHTCM,Fathers height (cm),subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FEDUCYRS,"Father, years of education",subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FWORK,Father type of work,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SMOKED,Mom smoked during pregnancy?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SMOKAMT,Smoking amount,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ETOH,Alcohol intake during pregnancy?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ETOHAMT,Amount of alcohol,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,NABT,Maternal num of abortions,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,NMSCR,Maternal num of miscarriages,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,NLCHILD,Maternal num of living children,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,COMPRISK,Pregnancy complications/risk factors,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,BIRDS,HOUSEHOLD PETS Birds,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,CATS,HOUSEHOLD PETS Cats,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,COW,FARM ANIMALS Cow,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,DOGS,HOUSEHOLD PETS Dogs,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FOWL,FARM ANIMALS Fowl,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,GOAT,FARM ANIMALS Goats,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,HORSE,FARM ANIMALS HORSE,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,OTHFARM,FARM ANIMALS Other Farm Animals,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,OTHPETS,HOUSEHOLD PETS Other Pets,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,PIG,FARM ANIMALS PIG,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,RODENTS,HOUSEHOLD PETS Rodents,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SHEEP,FARM ANIMALS Sheep,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,DIABP,Diastolic Blood Pressure,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SYSBP,Systolic Blood Pressure,time-varying
PROBIT,http://debategraph.org/Details.aspx?nid=420705,AGEITCR,PROBIT II-Asthma and Allergies--Age when itchy rash first occur,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ANYBFNOW,PROBIT II-Maternal history and symptoms--Breastfeeding any child currently,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ANYTHSUK,PROBIT II-Sucking behaviour--Child ever suck tumb,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ATTNSCH,PROBIT II-Child's behavioural development--Child regularly attend preschool,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,AWRSH12,PROBIT II-Asthma and Allergies--Awake night itchy rash 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,BFEDPR35,Breast Feeding--No of moth's prv inf. breast-fed 3-5 mo.,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,BFEDPR6,Breast Feeding--No of moth's prv inf. breast-fed 6 mo.,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,BFEDPREV,Breast Feeding--1 or more prev. infants breastfed 3 mo.,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,BFEDPRL3,Breast Feeding--No of moth's prv inf. breast-fed <3mo.,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,CLEAR3Y,PROBIT II-Child's behavioural development--Have these now cleared up completely?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,CONTHSUK,PROBIT II-Sucking behaviour--Child still sucking his/her thumb now,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,DRYCOF12,PROBIT II-Asthma and Allergies--Dry cough at night last 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,DSAPTST,PROBIT II-Maternal history and symptoms--Disturbances of appetite and taste,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,DURPSCH,PROBIT II-Child's behavioural development--How long child attend preschool,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,EVRASTH,PROBIT II-Asthma and Allergies--Child ever had asthma,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,EVRECZMA,PROBIT II-Asthma and Allergies--Child ever had eczema,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,EVRHAYFV,PROBIT II-Asthma and Allergies--Child ever had hay fever,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FASTHMA,Baseline event-Father-Asthma,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FECZEMA,Baseline event-Father-Eczema,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FHAYFVR,Baseline event-Father-Hay fever,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FLDOCBP,PROBIT II-Maternal history and symptoms--Followed by a doctor because of breast p,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FRMANM,PROBIT II-Asthma and Allergies--Child have any contact with farm animals,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FRMANMLS,PROBIT II-Asthma and Allergies--List of farm animals contacted,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FRMANMWH,PROBIT II-Asthma and Allergies--Where are the farm animals?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,FRQCNTC,PROBIT II-Asthma and Allergies--What is his/her frequency of contact?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFCOMP,Infant complications-Child-Infant complications,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFHYOG,Infant complications-Child-Hypoglycemia requiring IV glucose,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFICU,Infant complications-Child-Transfer to intensive care unit?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFINFCT,Infant complications-Child-Infection,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFJAUN,Infant complications-Child-Jaundice req photothx/exchg trnf,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFNTFD2,Infant feeding in hospital-Child-Baby fed mother's breast milk in hosp.,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFNTFD3,Infant feeding in hospital-Child-Baby fed donor milk in hospital,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFNTFD4,Infant feeding in hospital-Child-Baby fed water/glucose water in hosp.,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFNTFD5,Infant feeding in hospital-Child-Baby fed formula in hospital,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFNTFD6,Infant feeding in hospital-Child-Baby fed other liquids in hospital,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFNTFED,Infant feeding in hospital-Child-Infant breast-fed in hospital,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFOTCMP,Infant complications-Child-Other complications,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFOXY,Infant complications-Child-Need for oxygen,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INFTRNF,Infant complications-Child-Need for transfusion?,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,INTP3Y,PROBIT II-Child's behavioural development--How s/he got on or interacted with other,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ITCLR12,PROBIT II-Asthma and Allergies--Rash cleared completely 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ITCRSH12,PROBIT II-Asthma and Allergies--Child had itchy rash anytime 12 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ITCRSH6,PROBIT II-Asthma and Allergies--Child had itchy rash at least 6 mo,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ITCRSHLC,PROBIT II-Asthma and Allergies--Child had itchy rash location,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MASTHMA,Baseline event-Mother-Asthma,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MCENDO,Maternity complications-Mother-Endometritis,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MCHMRG,Maternity complications-Mother-Hemorrhage,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MCOMP,Maternity complications-Mother-Maternal complications,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MCOTHCMP,Maternity complications-Mother-Other complications,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MCOTHINF,Maternity complications-Mother-Other infections,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MCUTI,Maternity complications-Mother-Urinary tract infection,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MECZEMA,Baseline event-Mother-Eczema,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MHAYFVR,Baseline event-Mother-Hay fever,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,MIGHEAD,PROBIT II-Maternal history and symptoms--Migraine or other headaches,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,NCHLDBOR,PROBIT II-Maternal history and symptoms--Number of children born since this child,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,NCHLDLT3,Breast Feeding--Number of children <3 in house,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,NOMDABRT,PROBIT II-Maternal history and symptoms--No of medical abortions,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,NPRBA12,PROBIT II-Asthma and Allergies--Nose prob interfere with activities  the,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,ODDR3Y,PROBIT II-Child's behavioural development--Any odd rituals very hard  to interrupt,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,OTHPETGF,PROBIT II-Asthma and Allergies--Other pets,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,PEDAUT,PROBIT II-Child's behavioural development--Suffers from autism or a related disorde,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,PNABD,PROBIT II-Maternal history and symptoms--Pain localized in lower abdomen,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,PNBRENG,PROBIT II-Maternal history and symptoms--Painful breast engorgement,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,RSSTBRST,PROBIT II-Maternal history and symptoms--Main reason for stop breastfeeding,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SASTHMA,Baseline event-Sibling-Asthma,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SBABFDR1,PROBIT II-Maternal history and symptoms--Dur. Any brst feed sub sib: oldest,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SBABFDR2,PROBIT II-Maternal history and symptoms--Dur. Any brst feed sub sib: 2nd oldest,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SBABFDR3,PROBIT II-Maternal history and symptoms--Dur. Any brst feed sub sib: 3rd oldest,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SBXBFDR1,PROBIT II-Maternal history and symptoms--Dur. excl  brst feed sub sib: oldest,subject-level
PROBIT,http://debategraph.org/Details.aspx?nid=420705,SBXBFDR2,PROBIT II-Maternal history and symptoms--Dur. excl  brst feed sub sib: 2nd oldest,subject-level
